timestamp,turn,kn0,kn1,kn2,kn3,kn4,kn5,kn6,ks0,ks1,ks2,ks3,ks4,ks5,ks6
1146,128.86769999999999,7.40087980979666e-07,0.3936783867967198,-0.03847412978604789,3.0016585512000584,499.12549814362563,-175997.87366537916,1.0,-6.627302762465431e-07,-0.00012079998590010763,0.009034675511178604,-6891.06149658875,-291.40285901469485,-902480.1645305117,1.0
1147,128.98014999999998,7.402726759737796e-07,0.3945931476610999,-0.038480976270936,3.00201543553704,499.2219575366294,-176059.20853875412,1.0,-6.626312782381634e-07,-0.00012082952234764007,0.009036447448296065,-6892.096453155914,-291.4573086942353,-902657.078153161,1.0
1148,129.0926,7.403792262919208e-07,0.395507933225901,-0.038486048834009835,3.0027369885872015,499.2848290617829,-176130.05761074089,1.0,-6.624899213769305e-07,-0.00012083972525841243,0.00903724967157102,-6893.124886735745,-291.4914825776197,-902817.738640194,1.0
1149,129.20505,7.405088609460167e-07,0.3964227893919103,-0.03849149258202971,3.00197232857299,499.3532988210851,-176161.42249506045,1.0,-6.62414014333472e-07,-0.0001208695342935484,0.009039177821250471,-6894.145517568291,-291.54674432834764,-902993.514651597,1.0
1150,129.3175,7.40648523812439e-07,0.397337600070705,-0.03849742475552689,3.003091645750374,499.4335123082364,-176241.80153718407,1.0,-6.623403905895975e-07,-0.00012089800880032015,0.009041488101799878,-6895.166809610723,-291.6110724286107,-903167.750922495,1.0
1151,129.42995,7.407925746552648e-07,0.398252475544553,-0.03850306871168809,3.00336795839808,499.5061342708785,-176299.39277774887,1.0,-6.621723509479583e-07,-0.00012091806952135739,0.009041144143035905,-6896.173492692721,-291.61916164128763,-903332.729828207,1.0
1152,129.5424,7.409455211781857e-07,0.3991673451129639,-0.03850912345730553,3.004030653234664,499.58826179367003,-176368.1317718578,1.0,-6.620641307712979e-07,-0.00012094622976200583,0.009043091355371657,-6897.180458090715,-291.67832300473725,-903506.7802895178,1.0
1153,129.65484999999998,7.410725246428001e-07,0.40008225617604787,-0.038514490564065126,3.004417764812771,499.6563971887284,-176427.98598119486,1.0,-6.619505973212934e-07,-0.000120965136340522,0.009044382267382396,-6898.180616187109,-291.72205642641165,-903671.314695057,1.0
1154,129.7673,7.411825872624688e-07,0.40099721105589026,-0.03851949909694562,3.0044815543522225,499.7178905119745,-176478.556281487,1.0,-6.618461289295492e-07,-0.00012098882797766779,0.009046513536690838,-6899.173474109619,-291.78443948883086,-903838.9239857364,1.0
1155,129.87975,7.413848427920341e-07,0.40191215760808324,-0.03852702321668531,3.0049745339803393,499.83158622364425,-176540.972173088,1.0,-6.617725862981628e-07,-0.00012100808439331478,0.009048300983038042,-6900.167103093624,-291.8353704105344,-904002.5562375899,1.0
1156,129.9922,7.414806741311529e-07,0.4028655992740509,-0.038531538831353435,3.0054909707970907,499.88290743035225,-176632.83857667045,1.0,-6.615818981777422e-07,-0.00012103837404805714,0.009048339908335059,-6901.150660125639,-291.8553702315832,-904174.5668494125,1.0
1157,130.10465,7.416143069340114e-07,0.4038190941651895,-0.038537293400307426,3.0059921368330342,499.96029477874384,-176720.8317130215,1.0,-6.614375078872469e-07,-0.00012105813031036523,0.009049322669349916,-6902.135188587371,-291.8934907850789,-904337.6144189958,1.0
1158,130.2171,7.417096741322734e-07,0.4047768244842858,-0.03854214614071498,3.005884872892924,500.0207171172554,-176795.4453898032,1.0,-6.613183867009309e-07,-0.00012107989056270383,0.009051093592511461,-6903.112889372244,-291.94861765269286,-904501.5446839058,1.0
1159,130.32954999999998,7.418531848225715e-07,0.40588871850218416,-0.03854809712997391,-3.42012117242918,500.102709215692,14.224484032930883,1.0,-6.612164277281843e-07,-0.00012110812370968222,0.00905282983750803,-6904.083625482279,-291.9989107833701,-904670.2184708316,1.0
1160,130.442,7.419989688334387e-07,0.406700729035305,-0.038554021715651705,3.006699423854626,500.18373622094805,-176972.1447580869,1.0,-6.610652364275265e-07,-0.00012112633347492564,0.009053421847860614,-6905.055304984595,-292.0277668887334,-904830.3948279058,1.0
1161,130.55445,7.421321095909709e-07,0.40766466795531175,-0.0385596835887953,3.0073891149031895,500.26004180830074,-177067.033506751,1.0,-6.609190514422268e-07,-0.00012114888396288443,0.009054606630623355,-6906.012318662381,-292.07023359872903,-904992.9911076725,1.0
1162,130.6669,7.42259545787237e-07,0.40862865600227655,-0.038565169655268336,3.007363957556965,500.3332846265045,-177141.74938639774,1.0,-6.607893247878656e-07,-0.00012117000653376899,0.009056509748811949,-6906.970020814706,-292.1290411321027,-905153.9679113886,1.0
1163,130.77935,7.423395230134599e-07,0.4095929012563893,-0.03856973980637522,3.0086274623281284,500.3896420605573,-177250.0085414126,1.0,-6.606600268023413e-07,-0.00012119545636920506,0.00905691209464976,-6907.920545321689,-292.14811389721336,-905316.9173196818,1.0
1164,130.8918,7.424804246148671e-07,0.4105574764825731,-0.038575503927462715,3.0081467226574636,500.46845920838655,-177311.0685584831,1.0,-6.605159814213034e-07,-0.00012122184197189192,0.009057895295112124,-6908.86396173997,-292.1871457708629,-905481.8228493007,1.0
1165,131.00424999999998,7.426113449939464e-07,0.4115220651317837,-0.03858105918779136,3.008086263259637,500.54270295138576,-177382.1972047556,1.0,-6.604111119716762e-07,-0.00012123852251333956,0.009060260058510834,-6909.808341905479,-292.25346605098974,-905637.5308590244,1.0
1166,131.11669999999998,7.427388909142519e-07,0.41248687453861327,-0.03858638047483291,3.0083142064668214,500.61249337650355,-177459.75528042653,1.0,-6.602357813878856e-07,-0.00012126038513187039,0.009060291266338099,-6910.737771448676,-292.27098453559813,-905796.4586887925,1.0
1167,131.22915,7.428816515155134e-07,0.4134516836101373,-0.03859269768792654,3.0093960482792865,500.7061176797078,-177559.07534923102,1.0,-6.601294734913724e-07,-0.00012128086030260554,0.009062376647633156,-6911.6678937386905,-292.33000981084825,-905953.8752492322,1.0
1168,131.3416,7.429568816283132e-07,0.4144165865609644,-0.038596529438478515,3.009846544619905,500.745190177345,-177641.2895865774,1.0,-6.59925623049833e-07,-0.00012130748305063158,0.009061806485531019,-6912.5907289649695,-292.3354573415544,-906115.2225447575,1.0
1169,131.45405,7.430934492006899e-07,0.4153815621096334,-0.03860232208345322,3.010412333329337,500.8264281825943,-177725.23419852855,1.0,-6.598795837723274e-07,-0.00012132874611889066,0.009064820325754787,-6913.50669765711,-292.4119915032868,-906269.991408522,1.0
1170,131.5665,7.432146374985834e-07,0.4163465602549879,-0.03860806513011367,3.0106006142677835,500.90861113592644,-177799.5034126731,1.0,-6.596997287172657e-07,-0.00012134943653556332,0.009065265039264624,-6914.423032253435,-292.4386810376832,-906427.9557407772,1.0
1171,131.67895,7.432832517868541e-07,0.41731165338777465,-0.038611652418605126,3.011568329594805,500.9431215315457,-177892.63572778995,1.0,-6.595671652081991e-07,-0.0001213712162602663,0.009066454067909043,-6915.324785158208,-292.47749997663436,-906583.4836725488,1.0
1172,131.79139999999998,7.434055445289973e-07,0.41827679794884925,-0.038616840772566885,3.0110660406842378,501.0116710431695,-177945.7707554814,1.0,-6.594057380659315e-07,-0.00012138906822833491,0.00906723144377167,-6916.22731555451,-292.5099989192656,-906735.5030560045,1.0
1173,131.90385,7.435546108303033e-07,0.4192419911247757,-0.0386231209181306,3.0110963285110666,501.1050015110762,-178013.1998884669,1.0,-6.593058926403139e-07,-0.00012141334081797539,0.0090690495949097,-6917.122544224075,-292.5620567411545,-906891.8852386876,1.0
1174,132.0163,7.436343344765894e-07,0.4202072294001887,-0.03862737459916234,3.0116907240053066,501.156009828158,-178094.48200926097,1.0,-6.591586782611962e-07,-0.00012143838845512158,0.009070043564738704,-6918.010669493785,-292.5984508772506,-907048.3163481189,1.0
1175,132.12875,7.437959368807593e-07,0.42117246276318654,-0.03863359651501006,3.012836842754815,501.2458393397313,-178189.86089270792,1.0,-6.589867493962441e-07,-0.00012145802775766824,0.009070731684125519,-6918.899404965778,-292.63065377180396,-907200.0142797725,1.0
1176,132.2412,7.438616304019978e-07,0.4221378801419913,-0.03863746982674231,3.0130412184932034,501.2891953416313,-178259.50494613958,1.0,-6.588931660020959e-07,-0.000121478184407042,0.009072928205505223,-6919.773534052357,-292.69005379727514,-907351.3041267344,1.0
1177,132.35365,7.440014513954153e-07,0.4231033149824784,-0.038643312014339126,3.0130222369327,501.373380353103,-178322.7421213013,1.0,-6.587217303680072e-07,-0.00012149744033735236,0.009073806927430051,-6920.6483518070345,-292.72640938543054,-907501.1233109708,1.0
1178,132.46609999999998,7.44093660437388e-07,0.42406878244601814,-0.03864769924535579,3.0137281501759503,501.4270658535541,-178404.71998677627,1.0,-6.586153863187364e-07,-0.0001215181632661684,0.00907524745980128,-6921.516032515964,-292.76839406091773,-907651.5861577039,1.0
1179,132.57855,7.441810540870143e-07,0.42503431687209825,-0.038652184285513806,3.013709474426084,501.4839645124686,-178466.24158795393,1.0,-6.584411418863825e-07,-0.00012153869741913366,0.00907561789162586,-6922.376654067267,-292.7919744426685,-907801.0937865203,1.0
1180,132.691,7.442963451398205e-07,0.42615119397689166,-0.03865725600041892,-3.4715127786032913,501.5523390627833,-11.806708854064157,1.0,-6.582876330191416e-07,-0.00012155818179777459,0.009076755262600275,-6923.237935230761,-292.8327265271404,-907949.4430587309,1.0
1181,132.80345,7.444057219545631e-07,0.4269655293064404,-0.03866232241173689,3.0144330047016674,501.62152596049145,-178608.57041096853,1.0,-6.58146826036482e-07,-0.00012158452980137635,0.009077803598530094,-6924.084211494881,-292.8694732413461,-908102.1802568933,1.0
1182,132.9159,7.445035252973025e-07,0.4279312237738361,-0.03866685006018611,3.014515963926145,501.6795188637095,-178672.53043178827,1.0,-6.580228194904427e-07,-0.00012160303072651287,0.009079228069390507,-6924.931401904462,-292.9122083774362,-908248.2373264504,1.0
1183,133.02835,7.446527336661455e-07,0.4288969682404151,-0.03867297599055653,3.014731360296287,501.7707017836885,-178738.16904597843,1.0,-6.579105123607024e-07,-0.00012162294722763821,0.009081277611393304,-6925.771474001455,-292.9695491750101,-908394.5364846707,1.0
1184,133.14079999999998,7.447044890544614e-07,0.4298627659082543,-0.03867633328098366,3.0150318154429043,501.80528064960225,-178805.83175415287,1.0,-6.577536445273996e-07,-0.00012164013760716458,0.009081693663886586,-6926.604566227528,-292.9921823709151,-908538.3273799579,1.0
1185,133.25324999999998,7.448131766650776e-07,0.43082855661169656,-0.03868119622671299,3.015821249371561,501.8702616407519,-178884.41561289522,1.0,-6.576014017609957e-07,-0.00012166356497135891,0.009082322895273448,-6927.438088185166,-293.01865423650617,-908686.3825475578,1.0
1186,133.3657,7.449484923266883e-07,0.4317945105300894,-0.0386868298582369,3.0151715398548147,501.95175688367635,-178928.1374370319,1.0,-6.574881660885638e-07,-0.00012168586036635112,0.009084247789594723,-6928.2568737554375,-293.0733696812648,-908832.8523681704,1.0
1187,133.47815,7.450129765476273e-07,0.4327604188594799,-0.0386903738353876,3.016481832709709,501.98978702827,-179020.7790637342,1.0,-6.573228137449731e-07,-0.00012170649320119212,0.009084953713401291,-6929.076375505235,-293.10317233167865,-908977.3474985079,1.0
1188,133.5906,7.451422185661887e-07,0.43372642462583255,-0.038695920822978756,3.016362373268883,502.07057320769,-179075.70755500905,1.0,-6.571612401499042e-07,-0.00012172431369694849,0.009085661319867551,-6929.88890210745,-293.1332629572929,-909118.816443463,1.0
1189,133.70305,7.452165998573804e-07,0.4346924957965316,-0.03869987756081809,3.016063043421543,502.11858905170686,-179125.12657753009,1.0,-6.570477195176815e-07,-0.00012174801997347901,0.009087126094271763,-6930.694174303245,-293.1753734883637,-909264.4438412857,1.0
1190,133.8155,7.453043992219858e-07,0.43565852681131145,-0.03870424218299052,3.0176219264140354,502.17518964505825,-179223.60469488977,1.0,-6.56898863136068e-07,-0.00012176737393235324,0.00908799934103182,-6931.500224199294,-293.20748895579527,-909406.0323460402,1.0
1191,133.92794999999998,7.453852136618769e-07,0.4366247112866563,-0.03870862768039606,3.0183597907957136,502.234083462574,-179298.848105636,1.0,-6.567756823287283e-07,-0.00012179060354495103,0.009089712168833508,-6932.291386722856,-293.2562799821023,-909549.8849922422,1.0
1192,134.0404,7.455016613997244e-07,0.437590929894329,-0.038713597559911585,3.0180048337800467,502.3021672958534,-179345.83714273124,1.0,-6.566670676678309e-07,-0.00012180711526010744,0.009091843474633599,-6933.083430126585,-293.3156125235812,-909687.8635420997,1.0
1193,134.15285,7.455930456103037e-07,0.43855721903703193,-0.03871779606572727,3.0174945129729056,502.35489410915125,-179388.4370241695,1.0,-6.564373754782476e-07,-0.00012182481823103754,0.009091244149951862,-6933.868368007201,-293.31998068259566,-909826.1700558863,1.0
1194,134.2653,7.456585247780422e-07,0.43952352858575766,-0.0387216742827348,3.0187906140211167,502.40327643617195,-179477.98716103204,1.0,-6.563024002559583e-07,-0.00012184717512725348,0.009092319816312864,-6934.646104433573,-293.3544344186504,-909967.4222576647,1.0
1195,134.37775,7.457941361623351e-07,0.44048988338918327,-0.038727472289929336,3.018428620005025,502.49109513978215,-179523.0036859943,1.0,-6.561485308128355e-07,-0.00012186435296074007,0.009092868353033266,-6935.424643582427,-293.37814491303385,-910104.0863357999,1.0
1196,134.4902,7.458588810894433e-07,0.4416234345604965,-0.03873091679463857,-3.5052488438178124,502.5303459140302,-11.806684703830902,1.0,-6.56000152089752e-07,-0.00012187947807868638,0.009094235754161593,-6936.1449799998045,-293.42050839724504,-910237.0106240798,1.0
1197,134.60264999999998,7.459403012907546e-07,0.44245253710338794,-0.038735007883204366,3.0191641700564937,502.58497287816084,-179671.97619373983,1.0,-6.558383156493305e-07,-0.00012189573485357455,0.00909542718591037,-6936.8662122586275,-293.4599247442555,-910370.0566707694,1.0
1198,134.7151,7.460192999823188e-07,0.4434355600433445,-0.038738900741915466,3.0193958541753587,502.6348972972493,-179742.43403094285,1.0,-6.556732862737696e-07,-0.0001219319294895999,0.00909553708684058,-6937.572795139361,-293.47510915466125,-910518.9565838003,1.0
1199,134.82755,7.461071084998461e-07,0.44442026094065135,-0.038743464718767204,3.019740285642106,502.7015880446378,-179816.74395080286,1.0,-6.555620041717534e-07,-0.00012193481164336679,0.00909758387844393,-6938.266570970595,-293.52697704341074,-910638.4743274259,1.0
1200,134.94,7.461820603132753e-07,0.4454049657172276,-0.03874737389150353,3.020362995384884,502.7524946902901,-179896.8247755636,1.0,-6.554034413489937e-07,-0.0001219597699929809,0.009098117068646612,-6938.960189996393,-293.55306952751675,-910776.0194746484,1.0
1201,135.05245,7.462535293078489e-07,0.44639037049639296,-0.038751483673987466,3.0199432573708904,502.81107314551025,-179949.27455323792,1.0,-6.551931111589229e-07,-0.00012197915415854161,0.009098160820292543,-6939.6352828307,-293.56590630395897,-910907.680578275,1.0
1202,135.1649,7.463042448906331e-07,0.447375764425387,-0.038754447029495924,3.0205128728616213,502.8422579492333,-180026.85972989415,1.0,-6.550564829030824e-07,-0.00012200207898509505,0.009099483942139655,-6940.3110936422045,-293.60470739853406,-911041.6428565806,1.0
1203,135.27734999999998,7.463714009457703e-07,0.44836127171029105,-0.03875852753938629,3.020557194109662,502.90040481230085,-180089.63073927045,1.0,-6.549742350512614e-07,-0.00012200768141328912,0.009102515555980573,-6940.979904548514,-293.67898082801423,-911160.9720171219,1.0
1204,135.38979999999998,7.464622254697433e-07,0.4494995883268244,-0.038762430570799915,-3.523556931227099,502.95126677505215,-11.806672610213221,1.0,-6.547333506125134e-07,-0.00012203625162013042,0.009101083003237143,-6941.640390386158,-293.66182841949444,-911297.6043093483,1.0
1205,135.50225,7.465333062823822e-07,0.45033247863246434,-0.03876609601504367,3.0214453953170293,502.9985886563544,-180235.6873292524,1.0,-6.545407908722404e-07,-0.00012205439701346012,0.009101142244691341,-6942.301971901667,-293.6767710797759,-911425.3449104343,1.0
1206,135.6147,7.465851426711308e-07,0.4513406895901107,-0.03876998874619404,3.022093670127636,503.05233375582264,-180329.74927016484,1.0,-6.544028925365242e-07,-0.00012206809903961635,0.009102695812925277,-6942.994520855705,-293.7211693144785,-911544.3296168612,1.0
1207,135.72715,7.46765480427536e-07,0.4525019119871638,-0.0387753352235539,-3.532329731575234,503.1156786348348,13.80666800947382,1.0,-6.542550681289129e-07,-0.00012208909842323156,0.009103749919468499,-6943.6870299461325,-293.75412417515804,-911680.3167236324,1.0
1208,135.8396,7.467737736591237e-07,0.45335960545661136,-0.038778934566066396,3.0220694699698947,503.1789692617842,-180480.57213140855,1.0,-6.541108758055186e-07,-0.00012210529765762786,0.009105462087363715,-6944.379339007003,-293.80296840981265,-911806.2396969574,1.0
1209,135.95204999999999,7.468196732289566e-07,0.4543726016019225,-0.038782244767411767,3.0231375336363415,503.21902720574457,-180585.29682283697,1.0,-6.539139627013562e-07,-0.00012212970481098142,0.00910511527771337,-6945.070891517114,-293.8086044866324,-911938.3447207013,1.0
1210,136.06449999999998,7.468914228650175e-07,0.45538567463063717,-0.038786032473455426,3.0223274516620684,503.26813539715306,-180639.46691151484,1.0,-6.538083970396768e-07,-0.00012214650589521104,0.00910749714204406,-6945.763210793058,-293.8699519511665,-912064.0508703741,1.0
1211,136.17695,7.470444089656034e-07,0.4565531396537385,-0.03879034031159752,-3.543285375674758,503.34786704190276,13.806661834597813,1.0,-6.535948917881307e-07,-0.00012215930273598777,0.00910784809881016,-6946.4451177733,-293.8931025153924,-912185.72245687,1.0
1212,136.2894,7.470366194011188e-07,0.4574141788715249,-0.03879393082006071,3.023303845486527,503.37445353215287,-180814.0481447428,1.0,-6.534211052989397e-07,-0.00012217671712467417,0.009107927128981034,-6947.127433787107,-293.90574337809124,-912310.8776003324,1.0
1213,136.40185,7.471385610138032e-07,0.45842868854118757,-0.03879839057920416,3.023440949926671,503.4371068670978,-180890.46272625506,1.0,-6.532812644182395e-07,-0.00012219289641204995,0.00910969354519227,-6947.803385014035,-293.9542557453784,-912434.1221030367,1.0
1214,136.5143,7.471933025820073e-07,0.4594434464570598,-0.038801892931932695,3.023114608661537,503.48191604969725,-180954.7761090913,1.0,-6.531289610047448e-07,-0.00012221914428819325,0.009110695894784413,-6948.472609898418,-293.98646744039394,-912564.8865372221,1.0
1215,136.62675,7.472720701767896e-07,0.4604581900700002,-0.03880624367675324,3.02406248447387,503.54518919997406,-181050.4954704633,1.0,-6.529309735105865e-07,-0.00012222993089468136,0.009111190502859329,-6949.142924082112,-294.01234248603714,-912682.8665734004,1.0
1216,136.73919999999998,7.473046328625882e-07,0.4614731358157237,-0.03880871288905891,3.024555627048629,503.56726718017063,-181134.14087101942,1.0,-6.52782540626636e-07,-0.000122246102819369,0.00911249010416246,-6949.798814975233,-294.0512894074536,-912804.25211964,1.0
1217,136.85165,7.473738993594251e-07,0.46248810580070254,-0.03881316402750733,3.024747963076037,503.63450288753126,-181208.5915557301,1.0,-6.526354450006225e-07,-0.00012226497997599103,0.009113369813456708,-6950.4552248418095,-294.07920001441005,-912927.5712388302,1.0
1218,136.9641,7.474655090568465e-07,0.4635032022654968,-0.038817238552637946,3.0246801672619177,503.69038840807224,-181276.23235151064,1.0,-6.524374189377921e-07,-0.0001222842371527237,0.009113417018448025,-6951.104668674,-294.09340760564135,-913050.1615362571,1.0
1219,137.07655,7.475686071776192e-07,0.46451843211331545,-0.038821693222559614,3.023989938493721,503.7528393857403,-181326.66406298568,1.0,-6.522929298026741e-07,-0.0001223006726402934,0.009114718681126314,-6951.747247293824,-294.13167124874536,-913170.4000686972,1.0
1220,137.189,7.476123224529167e-07,0.4655336123993008,-0.03882501364184625,3.0258135705441997,503.7962800998115,-181442.01486739353,1.0,-6.521238531064552e-07,-0.0001223194156549591,0.009115552264400936,-6952.390361316105,-294.16149053087213,-913291.5772148496,1.0
1221,137.30145,7.476234597893851e-07,0.46654899126510185,-0.038827167719642196,3.0256262360731507,503.8141954810688,-181504.0307161504,1.0,-6.519792741719858e-07,-0.00012232971047070594,0.009116794277871118,-6953.019176984388,-294.1975321397951,-913405.1288578659,1.0
1222,137.41389999999998,7.476771582358521e-07,0.4675643797090183,-0.03883089486954192,3.0256031233100407,503.8661601176749,-181570.09881495565,1.0,-6.518128737401233e-07,-0.00012234479329680846,0.009117964909790006,-6953.6484561804,-294.2351371646393,-913522.3861982959,1.0
1223,137.52634999999998,7.477668113174012e-07,0.4685798825600479,-0.03883510953111703,3.0252682167279676,503.9266913586992,-181626.86584910587,1.0,-6.516030942949429e-07,-0.00012235878013381758,0.00911809959014201,-6954.270783810082,-294.2504288814178,-913637.7523719632,1.0
1224,137.6388,7.478208316491744e-07,0.4695954770109365,-0.03883847358906739,3.0255449627200726,503.9703792910131,-181699.3103575044,1.0,-6.514293425564537e-07,-0.00012238385192419202,0.009118643010609155,-6954.885766926979,-294.27363276473216,-913761.1747447698,1.0
1225,137.75125,7.4792431826697e-07,0.47076515560111254,-0.03884325086289924,-3.577114138949895,504.04418240086886,-11.806640517114898,1.0,-6.513021291243863e-07,-0.00012240291972339225,0.00912008459361004,-6955.501356922524,-294.3138359654286,-913879.8453416141,1.0
1226,137.8637,7.479886106173595e-07,0.4716268068383425,-0.038846686613078024,3.026113925096594,504.08882928836005,-181842.16993907423,1.0,-6.511156274358289e-07,-0.00012241662960082859,0.00912073226913258,-6956.102733917705,-294.33904593785314,-913993.0555424375,1.0
1227,137.97615,7.479339426728658e-07,0.4726425328846167,-0.03884778591971087,3.026947139900566,504.08933773008863,-181927.99901045536,1.0,-6.509591443676661e-07,-0.00012243629070707508,0.009121412773267766,-6956.704544510084,-294.3629950374464,-914110.7474007667,1.0
1228,138.08859999999999,7.480424953324443e-07,0.47365838709296765,-0.038852640066502325,3.0269682681341115,504.16481233845946,-181990.71358657113,1.0,-6.50793146273923e-07,-0.00012244574122288244,0.00912255313242305,-6957.299707868467,-294.3986393873838,-914219.2309333013,1.0
1229,138.20104999999998,7.481037892035789e-07,0.474674341884807,-0.038855734528556764,3.0273525307441433,504.20203854638913,-182062.84299650733,1.0,-6.506489126084805e-07,-0.0001224686169188692,0.009123793005675812,-6957.887442250273,-294.4344331225478,-914337.9461669861,1.0
1230,138.3135,7.481721949666621e-07,0.4756903222989319,-0.03885974928703097,3.027009366316062,504.2614147618116,-182116.34047754382,1.0,-6.504139922569033e-07,-0.00012248038069304578,0.009122893482455553,-6958.4759649593325,-294.427910688384,-914447.4697852966,1.0
1231,138.42595,7.482069581522436e-07,0.4767064218564554,-0.03886262835473585,3.027621850465866,504.29677798772445,-182193.47806246812,1.0,-6.502888773790186e-07,-0.00012249779255871462,0.00912453034256955,-6959.049920325913,-294.47102810133924,-914560.3651123327,1.0
1232,138.5384,7.483043215600155e-07,0.47772252382726677,-0.03886695407175677,3.0284509305294285,504.3608888976426,-182275.93071179793,1.0,-6.500648122724142e-07,-0.00012251167578233987,0.009124382285292623,-6959.624624934544,-294.48072939351874,-914670.2538677079,1.0
1233,138.65085,7.483166866359618e-07,0.4787464817405814,-0.03886929447218213,3.0276728840434686,504.38724470564154,-182320.7497209323,1.0,-6.499100547222841e-07,-0.00012252801840700132,0.009125913190410555,-6960.171541623359,-294.5240824381443,-914780.913917391,1.0
1234,138.7633,7.48360056968309e-07,0.4797782410958934,-0.038872498919989194,3.0279300135596214,504.4316433809395,-182398.06236815033,1.0,-6.497480741116111e-07,-0.00012254515523685327,0.009126320660393709,-6960.690882338286,-294.54003981630774,-914890.492126702,1.0
1235,138.87574999999998,7.483833563874619e-07,0.48081002284697333,-0.03887526141806821,3.028288958716581,504.46805007446056,-182476.8888931226,1.0,-6.495988359494587e-07,-0.00012255578065967115,0.009128229413091644,-6961.21126898782,-294.5901990091211,-914994.5340173962,1.0
1236,138.9882,7.484343211428752e-07,0.4818450161557363,-0.038878261209840434,3.028558601270519,504.508191804668,-182554.4473517743,1.0,-6.493951780499221e-07,-0.0001225746107946889,0.009128105923976287,-6961.7040370344985,-294.5976746113035,-915103.4421781781,1.0
1237,139.10065,7.484544654101743e-07,0.48288003211044295,-0.03888095430736814,3.0288012036087357,504.54435697427175,-182630.35330258743,1.0,-6.492398895856356e-07,-0.00012258359034772717,0.009129465490212579,-6962.197982920128,-294.636068291174,-915203.9345971782,1.0
1238,139.2131,7.484932267241206e-07,0.4839154508547655,-0.03888409453882502,3.0283859157852073,504.5901239771325,-182689.43591663087,1.0,-6.490480579964306e-07,-0.00012260698239464145,0.009129744380658743,-6962.682675049818,-294.65071454399134,-915315.2241790221,1.0
1239,139.32555,7.485450953131188e-07,0.48495123153829894,-0.03888708232979674,3.0286742488269107,504.63038851704664,-182764.22752033346,1.0,-6.488453440359402e-07,-0.00012262371145424462,0.009129361134392604,-6963.158819228076,-294.65132358218415,-915420.2562534936,1.0
1240,139.438,7.486011590383514e-07,0.48614204326866595,-0.03889025100025448,-3.6138205897086975,504.68133766647804,13.806618088485855,1.0,-6.485942161410327e-07,-0.00012263474316155234,0.009129108401526063,-6963.635915921332,-294.6601854796399,-915520.0513738351,1.0
1241,139.55044999999998,7.485775801627566e-07,0.48717812004777417,-0.038892600175467335,-3.6152225505081628,504.70884388380637,-11.806616657566398,1.0,-6.484678831389977e-07,-0.0001226490838141032,0.009131073706788657,-6964.097306136622,-294.70827458760954,-915621.5525376517,1.0
1242,139.66289999999998,7.486096930661115e-07,0.4880591240130477,-0.038895134720814836,3.029567156710692,504.7405576244337,-182987.22124356142,1.0,-6.482952154994413e-07,-0.00012266496380476072,0.009131411289281877,-6964.559408762769,-294.721678250687,-915723.076416261,1.0
1243,139.77535,7.486694183350326e-07,0.48909528387960005,-0.03889863664858492,3.0296010484843205,504.7939089341304,-183053.70061853688,1.0,-6.481181492576106e-07,-0.00012267735146955706,0.009132411534690292,-6965.014613957338,-294.7530928604772,-915822.1488067245,1.0
1244,139.8878,7.486552976535074e-07,0.490131538078244,-0.03890034477930789,3.029742339175916,504.81109620354744,-183122.10297738685,1.0,-6.479149796370486e-07,-0.00012269512557071618,0.009132549984890083,-6965.462632232908,-294.76655014665516,-915924.0454201191,1.0
1245,140.00025,7.486903810188439e-07,0.49116781496160394,-0.03890333753572949,3.0294328054413326,504.85496286931925,-183177.94414783115,1.0,-6.477817562441595e-07,-0.0001227098200703179,0.00913439213805122,-6965.911458862444,-294.81236148600675,-916023.1848478965,1.0
1246,140.1127,7.487006923149741e-07,0.49222004263086294,-0.038905188689232297,3.0292541953927214,504.87225074362635,-183249.1214127388,1.0,-6.475473359598626e-07,-0.00012272072303544618,0.009134166606952992,-6966.388291162749,-294.8189420159876,-916119.5187442871,1.0
1247,140.22514999999999,7.487470251640085e-07,0.4932722548902016,-0.0389086659754776,3.0309206873679573,504.92513434487796,-183366.72298213874,1.0,-6.473733234844412e-07,-0.0001227340195303748,0.009134645142876424,-6966.865505771744,-294.8368923628038,-916217.3923276496,1.0
1248,140.33759999999998,7.48741614233583e-07,0.49432632440334123,-0.038910773410485204,3.0303000771275017,504.9496702694513,-183425.04222953002,1.0,-6.471730111452497e-07,-0.00012275104165748824,0.009134714274774648,-6967.341988768769,-294.84819457450953,-916317.8474814533,1.0
1249,140.45005,7.488063666073523e-07,0.49538217868865053,-0.038914053917059474,3.0301700081460035,504.9954744090905,-183496.20888326166,1.0,-6.470134185011613e-07,-0.00012276361822725768,0.00913596771271675,-6967.81802059221,-294.8834081541886,-916414.4643718094,1.0
1250,140.5625,7.487978184378017e-07,0.4965936569694599,-0.038916045890405884,-3.638099963802732,505.0186231192403,-11.806603230464003,1.0,-6.46849756296631e-07,-0.00012278101716520207,0.009137070314819522,-6968.294400546173,-294.91510306655454,-916514.3445757838,1.0
1251,140.67495,7.488374797150651e-07,0.49750910022992323,-0.03891895675800789,3.030656156822036,505.0606508134064,-183665.5960822288,1.0,-6.466295452217362e-07,-0.00012279700941015574,0.00913724198569947,-6968.715608014523,-294.9288869217181,-916611.4384058595,1.0
